date,symbol,marketcapname,sector
06-09-2021,SEPOWER,Smallcap,FMCG
06-09-2021,NECCLTD,Smallcap,Services
06-09-2021,TARC,Smallcap,Realty
06-09-2021,DUCON,Smallcap,I.T
06-09-2021,NIBL,Smallcap,Industrials
06-09-2021,SHARDAMOTR,Smallcap,Auto
06-09-2021,SUVIDHAA,Smallcap,Miscellaneous
06-09-2021,BARBEQUE,Midcap,Services
06-09-2021,ORIENTCEM,Smallcap,Industrials
06-09-2021,ICICIPHARM,Smallcap,Indices
06-09-2021,IWEL,Smallcap,Miscellaneous
06-09-2021,VINEETLAB,Smallcap,Pharmaceuticals
06-09-2021,MOM100,Smallcap,
06-09-2021,AGRITECH,Smallcap,Miscellaneous
06-09-2021,VIJIFIN,Smallcap,Finance
06-09-2021,ICICIFMCG,Smallcap,Indices
06-09-2021,SHEMAROO,Smallcap,Media
06-09-2021,BKMINDST,Smallcap,Services
06-09-2021,MANAKSTEEL,Smallcap,Metals
06-09-2021,MANAKALUCO,Smallcap,Metals
06-09-2021,AURUM,Smallcap,I.T
06-09-2021,RAMASTEEL,Smallcap,Metals
06-09-2021,SADBHIN,Smallcap,Realty
06-09-2021,GENCON,Smallcap,Realty
06-09-2021,BEARDSELL,Smallcap,FMCG
06-09-2021,HDFCNIFETF,Smallcap,Indices
06-09-2021,HCG,Smallcap,Pharmaceuticals
06-09-2021,SKIL,Smallcap,Realty
06-09-2021,ICICINV20,Smallcap,Indices
06-09-2021,ICICIMCAP,Smallcap,Indices
06-09-2021,SPAL,Smallcap,Textiles
06-09-2021,TVVISION,Smallcap,Media
06-09-2021,VALIANTORG,Smallcap,Industrials
07-09-2021,TMRVL,Smallcap,FMCG
07-09-2021,JISLDVREQS,Smallcap,FMCG
07-09-2021,KAVVERITEL,Smallcap,Telecom
07-09-2021,BPL,Smallcap,FMCG
07-09-2021,KHAITANLTD,Smallcap,Services
07-09-2021,BALLARPUR,Smallcap,Industrials
07-09-2021,BANKBEES,Smallcap,Indices
07-09-2021,SHARIABEES,Smallcap,Indices
07-09-2021,ESABINDIA,Smallcap,FMCG
07-09-2021,SUULD,Smallcap,Services
07-09-2021,GTL,Smallcap,Telecom
07-09-2021,HCL-INSYS,Smallcap,I.T
07-09-2021,JISLJALEQS,Smallcap,FMCG
07-09-2021,OILCOUNTUB,Smallcap,Metals
07-09-2021,OSWALAGRO,Smallcap,Finance
07-09-2021,PILITA,Smallcap,FMCG
07-09-2021,PRIMESECU,Smallcap,Finance
07-09-2021,AMJLAND,Smallcap,Realty
07-09-2021,RAJSREESUG,Smallcap,FMCG
07-09-2021,TOKYOPLAST,Smallcap,FMCG
07-09-2021,VHL,Smallcap,Finance
07-09-2021,BBOX,Smallcap,I.T
07-09-2021,MODIRUBBER,Smallcap,Miscellaneous
07-09-2021,IITL,Smallcap,Finance
07-09-2021,ROLLT,Smallcap,Services
07-09-2021,DCM,Smallcap,Industrials
07-09-2021,EMCO,Smallcap,FMCG
07-09-2021,HIRECT,Smallcap,FMCG
07-09-2021,UNIVCABLES,Smallcap,Industrials
07-09-2021,TIL,Smallcap,FMCG
07-09-2021,SVPGLOB,Smallcap,Textiles
07-09-2021,GRAUWEIL,Smallcap,Industrials
07-09-2021,TRF,Smallcap,FMCG
07-09-2021,KANANIIND,Smallcap,Miscellaneous
07-09-2021,KANORICHEM,Smallcap,Industrials
07-09-2021,JAGSNPHARM,Smallcap,Pharmaceuticals
07-09-2021,UNITECH,Smallcap,Realty
07-09-2021,AUSOMENT,Smallcap,Finance
07-09-2021,RUCHINFRA,Smallcap,Miscellaneous
07-09-2021,CAPTRUST,Smallcap,Finance
07-09-2021,ICDSLTD,Smallcap,Finance
07-09-2021,SAMBHAAV,Smallcap,Media
07-09-2021,VIPULLTD,Smallcap,Realty
07-09-2021,UGROCAP,Smallcap,Finance
07-09-2021,ORBTEXP,Smallcap,Textiles
07-09-2021,SBCL,Smallcap,FMCG
07-09-2021,METALFORGE,Smallcap,Industrials
07-09-2021,AJMERA,Smallcap,Realty
07-09-2021,JSWISPL,Smallcap,Metals
07-09-2021,JMTAUTOLTD,Smallcap,Auto
07-09-2021,BSL,Smallcap,Textiles
07-09-2021,PATSPINLTD,Smallcap,Textiles
07-09-2021,SHREYANIND,Smallcap,Industrials
07-09-2021,3PLAND,Smallcap,Finance
07-09-2021,PAEL,Smallcap,Auto
07-09-2021,MINDTECK,Smallcap,I.T
07-09-2021,WEBELSOLAR,Smallcap,FMCG
07-09-2021,INDLMETER,Smallcap,FMCG
07-09-2021,NAHARINDUS,Smallcap,Textiles
07-09-2021,HAVISHA,Smallcap,Miscellaneous
07-09-2021,CCL,Midcap,FMCG
07-09-2021,ASAL,Smallcap,Auto
07-09-2021,SHREYAS,Smallcap,Services
07-09-2021,SPENTEX,Smallcap,Textiles
07-09-2021,SUPERSPIN,Smallcap,Textiles
07-09-2021,SURYALAXMI,Smallcap,Textiles
07-09-2021,DAMODARIND,Smallcap,Textiles
07-09-2021,HITECHGEAR,Smallcap,Auto
07-09-2021,DIAPOWER,Smallcap,Industrials
07-09-2021,GUJAPOLLO,Smallcap,FMCG
07-09-2021,WEIZMANIND,Smallcap,Textiles
07-09-2021,PEARLPOLY,Smallcap,FMCG
07-09-2021,AMBICAAGAR,Smallcap,Services
07-09-2021,NAHARPOLY,Smallcap,Services
07-09-2021,RIIL,Smallcap,Realty
07-09-2021,ELGIRUBCO,Smallcap,FMCG
07-09-2021,MASKINVEST,Smallcap,Finance
07-09-2021,PKTEA,Smallcap,FMCG
07-09-2021,GKWLIMITED,Smallcap,
07-09-2021,ORCHPHARMA,Smallcap,Pharmaceuticals
07-09-2021,SANCO,Smallcap,FMCG
07-09-2021,TEJASNET,Smallcap,Telecom
07-09-2021,INDSWFTLTD,Smallcap,Pharmaceuticals
07-09-2021,COCHINSHIP,Smallcap,Industrials
07-09-2021,HITECH,Smallcap,Metals
07-09-2021,JITFINFRA,Smallcap,Services
07-09-2021,WEALTH,Smallcap,Finance
07-09-2021,HITECHCORP,Smallcap,Services
07-09-2021,MERCATOR,Smallcap,Services
07-09-2021,PREMEXPLN,Smallcap,Industrials
07-09-2021,NITIRAJ,Smallcap,FMCG
07-09-2021,AGROPHOS,Smallcap,Industrials
07-09-2021,ALPHAGEO,Smallcap,Oils
07-09-2021,AIRAN,Smallcap,I.T
07-09-2021,PANACHE,Smallcap,I.T
07-09-2021,CREATIVE,Smallcap,Services
07-09-2021,KEERTI,Smallcap,Miscellaneous
07-09-2021,CCHHL,Smallcap,Services
07-09-2021,TECHIN,Smallcap,Realty
07-09-2021,TPLPLASTEH,Smallcap,Services
07-09-2021,SERVOTECH,Smallcap,FMCG
07-09-2021,AARVI,Smallcap,Miscellaneous
07-09-2021,RKEC,Smallcap,Realty
07-09-2021,SCAPDVR,Smallcap,Finance
07-09-2021,63MOONS,Smallcap,I.T
07-09-2021,VERTOZ,Smallcap,Miscellaneous
07-09-2021,DNAMEDIA,Smallcap,Media
07-09-2021,MOHOTAIND,Smallcap,Textiles
07-09-2021,OPTIEMUS,Smallcap,Services
07-09-2021,PRAXIS,Smallcap,Services
07-09-2021,ARVEE,Smallcap,Pharmaceuticals
07-09-2021,SHIVAMILLS,Smallcap,Textiles
07-09-2021,MITTAL,Smallcap,Textiles
07-09-2021,DBSTOCKBRO,Smallcap,Services
07-09-2021,BSHSL,Smallcap,Miscellaneous
07-09-2021,PARACABLES,Smallcap,Industrials
07-09-2021,AARON,Smallcap,FMCG
07-09-2021,SUPREMEENG,Smallcap,Metals
07-09-2021,SGIL,Smallcap,Industrials
07-09-2021,AKG,Smallcap,Services
07-09-2021,ICICINIFTY,Smallcap,
07-09-2021,PROINDIA,Smallcap,
07-09-2021,VSTTILLERS,Smallcap,Auto
07-09-2021,LICNETFGSC,Smallcap,Indices
07-09-2021,EBANK,Smallcap,Indices
07-09-2021,PANACEABIO,Smallcap,Pharmaceuticals
07-09-2021,TREJHARA,Smallcap,I.T
07-09-2021,SUBCAPCITY,Smallcap,Realty
07-09-2021,GOLDTECH,Smallcap,I.T
07-09-2021,MOHITIND,Smallcap,Textiles
07-09-2021,MADHUCON,Smallcap,Realty
07-09-2021,VIKASPROP,Smallcap,Miscellaneous
07-09-2021,NEOGEN,Smallcap,Industrials
07-09-2021,JINDWORLD,Midcap,Textiles
07-09-2021,ICICIBANKN,Smallcap,Indices
07-09-2021,LINCOLN,Smallcap,Pharmaceuticals
07-09-2021,IIFLWAM,Midcap,Finance
07-09-2021,NETFMID150,Smallcap,Indices
07-09-2021,NETFCONSUM,Smallcap,Indices
07-09-2021,NETFDIVOPP,Smallcap,Indices
07-09-2021,ICICIM150,Smallcap,Indices
07-09-2021,KHANDSE,Smallcap,Finance
07-09-2021,UNIVPHOTO,Smallcap,Miscellaneous
07-09-2021,AARTISURF,Smallcap,Industrials
07-09-2021,EBBETF0431,Smallcap,Indices
07-09-2021,ICICIALPLV,Smallcap,Indices
07-09-2021,ADROITINFO,Smallcap,I.T
07-09-2021,HBSL,Smallcap,Finance
07-09-2021,ENERGYDEV,Smallcap,Miscellaneous
07-09-2021,BLBLIMITED,Smallcap,Finance
07-09-2021,TATACOFFEE,Smallcap,FMCG
07-09-2021,MELSTAR,Smallcap,I.T
07-09-2021,SHREERAMA,Smallcap,Services
07-09-2021,MAHLIFE,Smallcap,Realty
07-09-2021,IZMO,Smallcap,I.T
07-09-2021,MUKTAARTS,Smallcap,Media
07-09-2021,PNC,Smallcap,Media
07-09-2021,CREATIVEYE,Smallcap,Media
07-09-2021,UMESLTD,Smallcap,I.T
07-09-2021,NEXTMEDIA,Smallcap,Media
07-09-2021,OLECTRA,Midcap,Auto
07-09-2021,PONNIERODE,Smallcap,FMCG
07-09-2021,PALREDTEC,Smallcap,I.T
07-09-2021,MORARJEE,Smallcap,Textiles
07-09-2021,JINDALPHOT,Smallcap,Finance
07-09-2021,MBECL,Smallcap,Industrials
07-09-2021,MCLEODRUSS,Smallcap,FMCG
07-09-2021,FCSSOFT,Smallcap,I.T
07-09-2021,BASML,Smallcap,Textiles
07-09-2021,RMCL,Smallcap,Services
07-09-2021,CELEBRITY,Smallcap,Textiles
07-09-2021,SAKUMA,Smallcap,Services
07-09-2021,VISASTEEL,Smallcap,Metals
07-09-2021,PFOCUS,Smallcap,Media
07-09-2021,DEEPINDS,Smallcap,
07-09-2021,GTLINFRA,Smallcap,Telecom
07-09-2021,SHIVAMAUTO,Smallcap,Auto
07-09-2021,SITINET,Smallcap,Media
07-09-2021,LUMAXTECH,Smallcap,Auto
07-09-2021,AUTOIND,Smallcap,Auto
07-09-2021,HUBTOWN,Smallcap,Realty
07-09-2021,CTE,Smallcap,I.T
07-09-2021,TFL,Smallcap,Finance
07-09-2021,CANDC,Smallcap,Realty
07-09-2021,ORIENTALTL,Smallcap,Miscellaneous
07-09-2021,AMDIND,Smallcap,Services
07-09-2021,DISHTV,Smallcap,Media
07-09-2021,TGBHOTELS,Smallcap,Services
07-09-2021,MCDHOLDING,Smallcap,Finance
07-09-2021,TWL,Smallcap,FMCG
07-09-2021,ARCHIDPLY,Smallcap,Miscellaneous
07-09-2021,LGBFORGE,Smallcap,Industrials
07-09-2021,EXCEL,Smallcap,I.T
07-09-2021,ROML,Smallcap,FMCG
07-09-2021,ARSSINFRA,Smallcap,Realty
07-09-2021,IL&FSTRANS,Smallcap,Realty
07-09-2021,ISFT,Smallcap,I.T
07-09-2021,GOENKA,Smallcap,Miscellaneous
07-09-2021,JPINFRATEC,Smallcap,Realty
07-09-2021,INDOSOLAR,Smallcap,FMCG
07-09-2021,CEBBCO,Smallcap,FMCG
07-09-2021,RKDL,Smallcap,FMCG
07-09-2021,FMNL,Smallcap,Miscellaneous
07-09-2021,TEXRAIL,Smallcap,FMCG
07-09-2021,DHUNINV,Smallcap,Finance
07-09-2021,ZENTEC,Smallcap,I.T
07-09-2021,TCIDEVELOP,Smallcap,Realty
07-09-2021,KARMAENG,Smallcap,Miscellaneous
07-09-2021,DELPHIFX,Smallcap,Finance
07-09-2021,TREEHOUSE,Smallcap,Services
07-09-2021,VASWANI,Smallcap,Metals
07-09-2021,FLEXITUFF,Smallcap,Services
07-09-2021,MTEDUCARE,Smallcap,Services
07-09-2021,HEXATRADEX,Smallcap,Services
07-09-2021,MAESGETF,Smallcap,Indices
07-09-2021,SEPOWER,Smallcap,FMCG
07-09-2021,DUCON,Smallcap,I.T
07-09-2021,ZUARI,Smallcap,Industrials
07-09-2021,IWEL,Smallcap,Miscellaneous
07-09-2021,AGRITECH,Smallcap,Miscellaneous
07-09-2021,VIJIFIN,Smallcap,Finance
07-09-2021,SHEMAROO,Smallcap,Media
07-09-2021,MANAKALUCO,Smallcap,Metals
07-09-2021,MANAKCOAT,Smallcap,Metals
07-09-2021,HDFCNIFETF,Smallcap,Indices
07-09-2021,SABEVENTS,Smallcap,Media
08-09-2021,TMRVL,Smallcap,FMCG
08-09-2021,FELDVR,Smallcap,FMCG
08-09-2021,JISLDVREQS,Smallcap,FMCG
08-09-2021,GINNIFILA,Smallcap,Textiles
08-09-2021,KAVVERITEL,Smallcap,Telecom
08-09-2021,BPL,Smallcap,FMCG
08-09-2021,KHAITANLTD,Smallcap,Services
08-09-2021,DICIND,Smallcap,Industrials
08-09-2021,BALLARPUR,Smallcap,Industrials
08-09-2021,RELCAPITAL,Smallcap,Finance
08-09-2021,SHARIABEES,Smallcap,Indices
08-09-2021,GTL,Smallcap,Telecom
08-09-2021,JISLJALEQS,Smallcap,FMCG
08-09-2021,MANALIPETC,Smallcap,Oils
08-09-2021,OILCOUNTUB,Smallcap,Metals
08-09-2021,PRIMESECU,Smallcap,Finance
08-09-2021,MUKANDLTD,Smallcap,Metals
08-09-2021,BBOX,Smallcap,I.T
08-09-2021,MODIRUBBER,Smallcap,Miscellaneous
08-09-2021,TCIFINANCE,Smallcap,Finance
08-09-2021,IITL,Smallcap,Finance
08-09-2021,MOTOGENFIN,Smallcap,Finance
08-09-2021,PENINLAND,Smallcap,Realty
08-09-2021,WSI,Smallcap,Realty
08-09-2021,DELTAMAGNT,Smallcap,FMCG
08-09-2021,SETCO,Smallcap,Auto
08-09-2021,TRF,Smallcap,FMCG
08-09-2021,LAKPRE,Smallcap,Industrials
08-09-2021,KANANIIND,Smallcap,Miscellaneous
08-09-2021,ARIHANTSUP,Smallcap,Realty
08-09-2021,TAINWALCHM,Smallcap,FMCG
08-09-2021,AYMSYNTEX,Smallcap,Textiles
08-09-2021,AUSOMENT,Smallcap,Finance
08-09-2021,RUCHINFRA,Smallcap,Miscellaneous
08-09-2021,GUFICBIO,Smallcap,Pharmaceuticals
08-09-2021,SHIVATEX,Smallcap,Textiles
08-09-2021,ICDSLTD,Smallcap,Finance
08-09-2021,SIGIND,Smallcap,Services
08-09-2021,ZENITHEXPO,Smallcap,Textiles
08-09-2021,ORBTEXP,Smallcap,Textiles
08-09-2021,NBVENTURES,Smallcap,Miscellaneous
08-09-2021,NATNLSTEEL,Smallcap,Metals
08-09-2021,AJMERA,Smallcap,Realty
08-09-2021,PATSPINLTD,Smallcap,Textiles
08-09-2021,VISHNU,Smallcap,Industrials
08-09-2021,3PLAND,Smallcap,Finance
08-09-2021,PVP,Smallcap,Realty
08-09-2021,ALOKINDS,Midcap,Textiles
08-09-2021,SUPERSPIN,Smallcap,Textiles
08-09-2021,YUKEN,Smallcap,FMCG
08-09-2021,DIAPOWER,Smallcap,Industrials
08-09-2021,JAYNECOIND,Smallcap,Industrials
08-09-2021,WEIZMANIND,Smallcap,Textiles
08-09-2021,TNTELE,Smallcap,Industrials
08-09-2021,VICEROY,Smallcap,Services
08-09-2021,MENONBE,Smallcap,Auto
08-09-2021,KINGFA,Smallcap,FMCG
08-09-2021,GROBTEA,Smallcap,FMCG
08-09-2021,MASKINVEST,Smallcap,Finance
08-09-2021,LFIC,Smallcap,Finance
08-09-2021,VIMTALABS,Smallcap,Miscellaneous
08-09-2021,NBIFIN,Smallcap,Finance
08-09-2021,PODDARMENT,Smallcap,Industrials
08-09-2021,TEJASNET,Smallcap,Telecom
08-09-2021,PSPPROJECT,Smallcap,Realty
08-09-2021,CLEDUCATE,Smallcap,Services
08-09-2021,INDSWFTLTD,Smallcap,Pharmaceuticals
08-09-2021,MBAPL,Smallcap,Industrials
08-09-2021,JITFINFRA,Smallcap,Services
08-09-2021,WEALTH,Smallcap,Finance
08-09-2021,LASA,Smallcap,Pharmaceuticals
08-09-2021,MERCATOR,Smallcap,Services
08-09-2021,MAHESHWARI,Smallcap,Services
08-09-2021,CCHHL,Smallcap,Services
08-09-2021,SERVOTECH,Smallcap,FMCG
08-09-2021,TOTAL,Smallcap,Miscellaneous
08-09-2021,RHFL,Smallcap,Finance
08-09-2021,SCAPDVR,Smallcap,Finance
08-09-2021,STYLAMIND,Smallcap,Miscellaneous
08-09-2021,MOHOTAIND,Smallcap,Textiles
08-09-2021,ONEPOINT,Smallcap,I.T
08-09-2021,SILLYMONKS,Smallcap,Media
08-09-2021,SRPL,Smallcap,FMCG
08-09-2021,OPTIEMUS,Smallcap,Services
08-09-2021,PRAXIS,Smallcap,Services
08-09-2021,SHIVAMILLS,Smallcap,Textiles
08-09-2021,CLSEL,Smallcap,FMCG
08-09-2021,KAPSTON,Smallcap,Miscellaneous
08-09-2021,MMP,Smallcap,Metals
08-09-2021,ORIENTBELL,Smallcap,Industrials
08-09-2021,NGIL,Smallcap,FMCG
08-09-2021,REPL,Smallcap,Realty
08-09-2021,ALPSINDUS,Smallcap,Textiles
08-09-2021,SUMIT,Smallcap,Realty
08-09-2021,AKG,Smallcap,Services
08-09-2021,VIKASECO,Smallcap,FMCG
08-09-2021,ICICINIFTY,Smallcap,
08-09-2021,KOTAKNIFTY,Smallcap,Indices
08-09-2021,PROINDIA,Smallcap,
08-09-2021,BCG,Midcap,I.T
08-09-2021,SBIETFQLTY,Smallcap,Indices
08-09-2021,CORALFINAC,Smallcap,Finance
08-09-2021,WINPRO,Smallcap,Media
08-09-2021,UTINEXT50,Smallcap,Indices
08-09-2021,TREJHARA,Smallcap,I.T
08-09-2021,ANMOL,Smallcap,Services
08-09-2021,GOLDTECH,Smallcap,I.T
08-09-2021,KPITTECH,Midcap,I.T
08-09-2021,ICICIBANKN,Smallcap,Indices
08-09-2021,LINCOLN,Smallcap,Pharmaceuticals
08-09-2021,SWSOLAR,Midcap,Industrials
08-09-2021,NPBET,Smallcap,Indices
08-09-2021,NETFCONSUM,Smallcap,Indices
08-09-2021,KHANDSE,Smallcap,Finance
08-09-2021,BIRLATYRE,Smallcap,Auto
08-09-2021,AGARIND,Smallcap,Oils
08-09-2021,UNIVPHOTO,Smallcap,Miscellaneous
08-09-2021,TIRUPATIFL,Smallcap,Industrials
08-09-2021,ENERGYDEV,Smallcap,Miscellaneous
08-09-2021,MELSTAR,Smallcap,I.T
08-09-2021,CINEVISTA,Smallcap,Media
08-09-2021,UMESLTD,Smallcap,I.T
08-09-2021,MEGASOFT,Smallcap,I.T
08-09-2021,OLECTRA,Midcap,Auto
08-09-2021,BAGFILMS,Smallcap,Media
08-09-2021,MBECL,Smallcap,Industrials
08-09-2021,MCLEODRUSS,Smallcap,FMCG
08-09-2021,BRFL,Smallcap,Textiles
08-09-2021,RMCL,Smallcap,Services
08-09-2021,BARTRONICS,Smallcap,I.T
08-09-2021,NITINSPIN,Smallcap,Textiles
08-09-2021,GILLANDERS,Smallcap,Miscellaneous
08-09-2021,VISASTEEL,Smallcap,Metals
08-09-2021,UTTAMSUGAR,Smallcap,FMCG
08-09-2021,PFOCUS,Smallcap,Media
08-09-2021,ATLANTA,Smallcap,Realty
08-09-2021,HOVS,Smallcap,I.T
08-09-2021,INSPIRISYS,Smallcap,I.T
08-09-2021,GTLINFRA,Smallcap,Telecom
08-09-2021,LUMAXTECH,Smallcap,Auto
08-09-2021,HUBTOWN,Smallcap,Realty
08-09-2021,CTE,Smallcap,I.T
08-09-2021,TFL,Smallcap,Finance
08-09-2021,CANDC,Smallcap,Realty
08-09-2021,IDEA,Largecap,Telecom
08-09-2021,MCDHOLDING,Smallcap,Finance
08-09-2021,ANKITMETAL,Smallcap,Metals
08-09-2021,HDIL,Smallcap,Realty
08-09-2021,NTL,Smallcap,FMCG
08-09-2021,RGL,Smallcap,Miscellaneous
08-09-2021,BURNPUR,Smallcap,Industrials
08-09-2021,SHRIRAMEPC,Smallcap,Realty
08-09-2021,NAHARCAP,Smallcap,Finance
08-09-2021,JAIBALAJI,Smallcap,Metals
08-09-2021,LOTUSEYE,Smallcap,Pharmaceuticals
08-09-2021,LPDC,Smallcap,Realty
08-09-2021,MHRIL,Smallcap,Services
08-09-2021,EXCEL,Smallcap,I.T
08-09-2021,SUNDARAM,Smallcap,Media
08-09-2021,ISFT,Smallcap,I.T
08-09-2021,GOENKA,Smallcap,Miscellaneous
08-09-2021,KECL,Smallcap,FMCG
08-09-2021,TARAPUR,Smallcap,FMCG
08-09-2021,GPPL,Smallcap,Industrials
08-09-2021,INDOSOLAR,Smallcap,FMCG
08-09-2021,CEBBCO,Smallcap,FMCG
08-09-2021,GAL,Smallcap,Metals
08-09-2021,RPPINFRA,Smallcap,Realty
08-09-2021,RKDL,Smallcap,FMCG
08-09-2021,OMKARCHEM,Smallcap,Industrials
08-09-2021,ZENTEC,Smallcap,I.T
08-09-2021,RUSHIL,Smallcap,Miscellaneous
08-09-2021,KRIDHANINF,Smallcap,Services
08-09-2021,TREEHOUSE,Smallcap,Services
08-09-2021,VASWANI,Smallcap,Metals
08-09-2021,FLEXITUFF,Smallcap,Services
08-09-2021,THOMASCOTT,Smallcap,Textiles
08-09-2021,MOGSEC,Smallcap,Indices
08-09-2021,DUCON,Smallcap,I.T
08-09-2021,IWEL,Smallcap,Miscellaneous
08-09-2021,AGRITECH,Smallcap,Miscellaneous
08-09-2021,VIJIFIN,Smallcap,Finance
08-09-2021,WONDERLA,Smallcap,Media
08-09-2021,MONTECARLO,Smallcap,Textiles
08-09-2021,BKMINDST,Smallcap,Services
08-09-2021,SHYAMCENT,Smallcap,Industrials
08-09-2021,SADBHIN,Smallcap,Realty
08-09-2021,BEARDSELL,Smallcap,FMCG
08-09-2021,SIMBHALS,Smallcap,FMCG
08-09-2021,SKIL,Smallcap,Realty
08-09-2021,HPL,Smallcap,FMCG
09-09-2021,JISLDVREQS,Smallcap,FMCG
09-09-2021,GINNIFILA,Smallcap,Textiles
09-09-2021,DENORA,Smallcap,FMCG
09-09-2021,KAVVERITEL,Smallcap,Telecom
09-09-2021,BPL,Smallcap,FMCG
09-09-2021,KHAITANLTD,Smallcap,Services
09-09-2021,BALLARPUR,Smallcap,Industrials
09-09-2021,RELCAPITAL,Smallcap,Finance
09-09-2021,SHARIABEES,Smallcap,Indices
09-09-2021,MOM50,Smallcap,Indices
09-09-2021,ELECTCAST,Smallcap,Industrials
09-09-2021,GOLDENTOBC,Smallcap,FMCG
09-09-2021,GTL,Smallcap,Telecom
09-09-2021,JISLJALEQS,Smallcap,FMCG
09-09-2021,CONSOFINVT,Smallcap,Finance
09-09-2021,NAHARSPING,Smallcap,Textiles
09-09-2021,OILCOUNTUB,Smallcap,Metals
09-09-2021,PRIMESECU,Smallcap,Finance
09-09-2021,ROLTA,Smallcap,I.T
09-09-2021,RELINFRA,Smallcap,Realty
09-09-2021,BBOX,Smallcap,I.T
09-09-2021,MODIRUBBER,Smallcap,Miscellaneous
09-09-2021,EMCO,Smallcap,FMCG
09-09-2021,NELCO,Smallcap,Telecom
09-09-2021,WSI,Smallcap,Realty
09-09-2021,SETCO,Smallcap,Auto
09-09-2021,ANTGRAPHIC,Smallcap,Media
09-09-2021,VIVIDHA,Smallcap,Services
09-09-2021,KANANIIND,Smallcap,Miscellaneous
09-09-2021,KANORICHEM,Smallcap,Industrials
09-09-2021,AYMSYNTEX,Smallcap,Textiles
09-09-2021,RUCHINFRA,Smallcap,Miscellaneous
09-09-2021,INDBANK,Smallcap,Services
09-09-2021,ICDSLTD,Smallcap,Finance
09-09-2021,NATNLSTEEL,Smallcap,Metals
09-09-2021,JYOTISTRUC,Smallcap,FMCG
09-09-2021,MAHASTEEL,Smallcap,Metals
09-09-2021,AROGRANITE,Smallcap,Miscellaneous
09-09-2021,SUMEETINDS,Smallcap,Textiles
09-09-2021,AARVEEDEN,Smallcap,Textiles
09-09-2021,PREMIERPOL,Smallcap,FMCG
09-09-2021,REGENCERAM,Smallcap,Industrials
09-09-2021,MADHAV,Smallcap,Miscellaneous
09-09-2021,VISHNU,Smallcap,Industrials
09-09-2021,PAEL,Smallcap,Auto
09-09-2021,HBLPOWER,Smallcap,Miscellaneous
09-09-2021,MINDTECK,Smallcap,I.T
09-09-2021,PVP,Smallcap,Realty
09-09-2021,HAVISHA,Smallcap,Miscellaneous
09-09-2021,OMAXAUTO,Smallcap,Auto
09-09-2021,ASAL,Smallcap,Auto
09-09-2021,SHREYAS,Smallcap,Services
09-09-2021,MARALOVER,Smallcap,Textiles
09-09-2021,SOMATEX,Smallcap,Textiles
09-09-2021,SUPERSPIN,Smallcap,Textiles
09-09-2021,DIAPOWER,Smallcap,Industrials
09-09-2021,WEIZMANIND,Smallcap,Textiles
09-09-2021,PEARLPOLY,Smallcap,FMCG
09-09-2021,MAWANASUG,Smallcap,FMCG
09-09-2021,TNTELE,Smallcap,Industrials
09-09-2021,FEL,Smallcap,FMCG
09-09-2021,MENONBE,Smallcap,Auto
09-09-2021,SIMPLEXINF,Smallcap,Realty
09-09-2021,SEYAIND,Smallcap,Industrials
09-09-2021,MASKINVEST,Smallcap,Finance
09-09-2021,NIFTYBEES,Smallcap,Indices
09-09-2021,JUNIORBEES,Smallcap,Indices
09-09-2021,NEULANDLAB,Smallcap,Pharmaceuticals
09-09-2021,TEJASNET,Smallcap,Telecom
09-09-2021,PALASHSECU,Smallcap,Finance
09-09-2021,NACLIND,Smallcap,Industrials
09-09-2021,KRISHANA,Smallcap,Industrials
09-09-2021,MBAPL,Smallcap,Industrials
09-09-2021,JITFINFRA,Smallcap,Services
09-09-2021,CUBEXTUB,Smallcap,Metals
09-09-2021,WEALTH,Smallcap,Finance
09-09-2021,SAGARDEEP,Smallcap,Metals
09-09-2021,MERCATOR,Smallcap,Services
09-09-2021,LIBAS,Smallcap,Textiles
09-09-2021,CCHHL,Smallcap,Services
09-09-2021,TPLPLASTEH,Smallcap,Services
09-09-2021,BLUEDART,Midcap,Services
09-09-2021,KAMATHOTEL,Smallcap,Services
09-09-2021,RKEC,Smallcap,Realty
09-09-2021,SCAPDVR,Smallcap,Finance
09-09-2021,STYLAMIND,Smallcap,Miscellaneous
09-09-2021,DNAMEDIA,Smallcap,Media
09-09-2021,FSC,Smallcap,Services
09-09-2021,THEINVEST,Smallcap,Finance
09-09-2021,MOKSH,Smallcap,Miscellaneous
09-09-2021,MOHOTAIND,Smallcap,Textiles
09-09-2021,OPTIEMUS,Smallcap,Services
09-09-2021,PRAXIS,Smallcap,Services
09-09-2021,GODHA,Smallcap,Industrials
09-09-2021,NGIL,Smallcap,FMCG
09-09-2021,ALPSINDUS,Smallcap,Textiles
09-09-2021,ICICILOVOL,Smallcap,Indices
09-09-2021,PROINDIA,Smallcap,
09-09-2021,INTENTECH,Smallcap,I.T
09-09-2021,EBANK,Smallcap,Indices
09-09-2021,BIOFILCHEM,Smallcap,Pharmaceuticals
09-09-2021,MAN50ETF,Smallcap,Indices
09-09-2021,XELPMOC,Smallcap,I.T
09-09-2021,CHALET,Smallcap,Services
09-09-2021,ANMOL,Smallcap,Services
09-09-2021,GOLDTECH,Smallcap,I.T
09-09-2021,LINCOLN,Smallcap,Pharmaceuticals
09-09-2021,NETFCONSUM,Smallcap,Indices
09-09-2021,NETFDIVOPP,Smallcap,Indices
