date,symbol,marketcapname,sector
30-07-2021,AARVI,Smallcap,Miscellaneous
30-07-2021,ARVEE,Smallcap,Pharmaceuticals
30-07-2021,BANKA,Smallcap,Miscellaneous
30-07-2021,GENUSPOWER,Smallcap,FMCG
30-07-2021,RAJRAYON,Smallcap,Textiles
30-07-2021,TEMBO,Smallcap,Services
30-07-2021,VIKASECO,Smallcap,FMCG
30-07-2021,URJA,Smallcap,Services
30-07-2021,BCG,Midcap,I.T
30-07-2021,DFMFOODS,Smallcap,FMCG
30-07-2021,EBANK,Smallcap,Indices
30-07-2021,IBMFNIFTY,Smallcap,Indices
30-07-2021,VIKASLIFE,Smallcap,Services
30-07-2021,GFSTEELS,Smallcap,Metals
30-07-2021,JAINSTUDIO,Smallcap,Media
30-07-2021,NDRAUTO,Smallcap,Auto
30-07-2021,SHAREINDIA,Smallcap,Finance
30-07-2021,MELSTAR,Smallcap,I.T
30-07-2021,PNC,Smallcap,Media
30-07-2021,MEGASOFT,Smallcap,I.T
30-07-2021,OLECTRA,Midcap,Auto
30-07-2021,PONNIERODE,Smallcap,FMCG
30-07-2021,WELENT,Smallcap,Realty
30-07-2021,SALSTEEL,Smallcap,Metals
30-07-2021,VIPCLOTHNG,Smallcap,Textiles
30-07-2021,JPPOWER,Midcap,Miscellaneous
30-07-2021,SUZLON,Midcap,FMCG
30-07-2021,PUNJLLOYD,Smallcap,Realty
30-07-2021,TANTIACONS,Smallcap,Realty
30-07-2021,HOVS,Smallcap,I.T
30-07-2021,GLOBALVECT,Smallcap,Services
30-07-2021,GTLINFRA,Smallcap,Telecom
30-07-2021,SITINET,Smallcap,Media
30-07-2021,NITINFIRE,Smallcap,FMCG
30-07-2021,MOTILALOFS,Midcap,Finance
30-07-2021,IL&FSENGG,Smallcap,Realty
30-07-2021,AJRINFRA,Smallcap,Realty
30-07-2021,ARCHIDPLY,Smallcap,Miscellaneous
30-07-2021,LGBFORGE,Smallcap,Industrials
30-07-2021,LPDC,Smallcap,Realty
30-07-2021,EXCEL,Smallcap,I.T
30-07-2021,RTNPOWER,Smallcap,Miscellaneous
30-07-2021,COX&KINGS,Smallcap,Miscellaneous
30-07-2021,IL&FSTRANS,Smallcap,Realty
30-07-2021,KECL,Smallcap,FMCG
30-07-2021,JPINFRATEC,Smallcap,Realty
30-07-2021,AHLWEST,Smallcap,Services
30-07-2021,RKDL,Smallcap,FMCG
30-07-2021,TCIDEVELOP,Smallcap,Realty
30-07-2021,TREEHOUSE,Smallcap,Services
30-07-2021,SETUINFRA,Smallcap,Realty
30-07-2021,FLEXITUFF,Smallcap,Services
30-07-2021,RTNINDIA,Midcap,Miscellaneous
30-07-2021,MOGSEC,Smallcap,Indices
30-07-2021,TARC,Smallcap,Realty
30-07-2021,SHARDAMOTR,Smallcap,Auto
30-07-2021,BCP,Smallcap,Industrials
30-07-2021,SHYAMCENT,Smallcap,Industrials
30-07-2021,NAGAFERT,Smallcap,Industrials
30-07-2021,SABEVENTS,Smallcap,Media
02-08-2021,AUTOLITIND,Smallcap,Auto
02-08-2021,TIDEWATER,Smallcap,Industrials
02-08-2021,RADAAN,Smallcap,Media
02-08-2021,BHEL,Largecap,FMCG
02-08-2021,KIRLOSBROS,Smallcap,FMCG
02-08-2021,SPMLINFRA,Smallcap,Realty
02-08-2021,ANTGRAPHIC,Smallcap,Media
02-08-2021,UNICHEMLAB,Smallcap,Pharmaceuticals
02-08-2021,DHARSUGAR,Smallcap,FMCG
02-08-2021,TAINWALCHM,Smallcap,FMCG
02-08-2021,JINDRILL,Smallcap,Oils
02-08-2021,SAMBHAAV,Smallcap,Media
02-08-2021,VARDMNPOLY,Smallcap,Textiles
02-08-2021,REGENCERAM,Smallcap,Industrials
02-08-2021,DALALSTCOM,Smallcap,Media
02-08-2021,SHYAMTEL,Smallcap,Telecom
02-08-2021,NKIND,Smallcap,FMCG
02-08-2021,SOMATEX,Smallcap,Textiles
02-08-2021,SILINV,Smallcap,Finance
02-08-2021,SREINFRA,Smallcap,Finance
02-08-2021,SHRIPISTON,Smallcap,Auto
02-08-2021,MASKINVEST,Smallcap,Finance
02-08-2021,KREBSBIO,Smallcap,Pharmaceuticals
02-08-2021,NEULANDLAB,Smallcap,Pharmaceuticals
02-08-2021,PODDARMENT,Smallcap,Industrials
02-08-2021,MBAPL,Smallcap,Industrials
02-08-2021,SANGINITA,Smallcap,Industrials
02-08-2021,GLOBE,Smallcap,Textiles
02-08-2021,UNIVASTU,Smallcap,Realty
02-08-2021,ARENTERP,Smallcap,Industrials
02-08-2021,ONEPOINT,Smallcap,I.T
02-08-2021,BANKA,Smallcap,Miscellaneous
02-08-2021,KOTHARIPRO,Smallcap,Services
02-08-2021,GAYAHWS,Smallcap,Realty
02-08-2021,REMSONSIND,Smallcap,Auto
02-08-2021,SABTN,Smallcap,Media
02-08-2021,VIKASECO,Smallcap,FMCG
02-08-2021,BCG,Midcap,I.T
02-08-2021,HNGSNGBEES,Smallcap,Indices
02-08-2021,MOHITIND,Smallcap,Textiles
02-08-2021,BLUECOAST,Smallcap,Services
02-08-2021,GFSTEELS,Smallcap,Metals
02-08-2021,JIYAECO,Smallcap,Miscellaneous
02-08-2021,NPBET,Smallcap,Indices
02-08-2021,SHIL,Smallcap,Services
02-08-2021,UNIVPHOTO,Smallcap,Miscellaneous
02-08-2021,INDSWFTLAB,Smallcap,Pharmaceuticals
02-08-2021,NEXTMEDIA,Smallcap,Media
02-08-2021,VIPCLOTHNG,Smallcap,Textiles
02-08-2021,IMPEXFERRO,Smallcap,Industrials
02-08-2021,GOKEX,Smallcap,FMCG
02-08-2021,IDFC,Midcap,Finance
02-08-2021,BRFL,Smallcap,Textiles
02-08-2021,KERNEX,Smallcap,FMCG
02-08-2021,HOVS,Smallcap,I.T
02-08-2021,GTLINFRA,Smallcap,Telecom
02-08-2021,NITINFIRE,Smallcap,FMCG
02-08-2021,IL&FSENGG,Smallcap,Realty
02-08-2021,BANG,Smallcap,Textiles
02-08-2021,COX&KINGS,Smallcap,Miscellaneous
02-08-2021,IL&FSTRANS,Smallcap,Realty
02-08-2021,PRADIP,Smallcap,Textiles
02-08-2021,RKDL,Smallcap,FMCG
02-08-2021,PGEL,Smallcap,FMCG
02-08-2021,SETUINFRA,Smallcap,Realty
02-08-2021,THOMASCOTT,Smallcap,Textiles
02-08-2021,MTEDUCARE,Smallcap,Services
02-08-2021,BALKRISHNA,Smallcap,Industrials
02-08-2021,VETO,Smallcap,FMCG
02-08-2021,IDFCFIRSTB,Largecap,Bank
03-08-2021,RADAAN,Smallcap,Media
03-08-2021,MODIRUBBER,Smallcap,Miscellaneous
03-08-2021,MANUGRAPH,Smallcap,FMCG
03-08-2021,DHARSUGAR,Smallcap,FMCG
03-08-2021,TAINWALCHM,Smallcap,FMCG
03-08-2021,AYMSYNTEX,Smallcap,Textiles
03-08-2021,INDBANK,Smallcap,Services
03-08-2021,VIPULLTD,Smallcap,Realty
03-08-2021,S&SPOWER,Smallcap,FMCG
03-08-2021,AROGRANITE,Smallcap,Miscellaneous
03-08-2021,VARDMNPOLY,Smallcap,Textiles
03-08-2021,HINDNATGLS,Smallcap,Industrials
03-08-2021,PAEL,Smallcap,Auto
03-08-2021,NKIND,Smallcap,FMCG
03-08-2021,JMCPROJECT,Smallcap,Realty
03-08-2021,SHRIPISTON,Smallcap,Auto
03-08-2021,MASKINVEST,Smallcap,Finance
03-08-2021,GLOBE,Smallcap,Textiles
03-08-2021,WEALTH,Smallcap,Finance
03-08-2021,MAHLOG,Smallcap,Services
03-08-2021,THEINVEST,Smallcap,Finance
03-08-2021,SUPREMEENG,Smallcap,Metals
03-08-2021,SUMIT,Smallcap,Realty
03-08-2021,MOHITIND,Smallcap,Textiles
03-08-2021,VIKASLIFE,Smallcap,Services
03-08-2021,GFSTEELS,Smallcap,Metals
03-08-2021,ADROITINFO,Smallcap,I.T
03-08-2021,IZMO,Smallcap,I.T
03-08-2021,IOB,Largecap,Bank
03-08-2021,MINDAIND,Largecap,Auto
03-08-2021,MCLEODRUSS,Smallcap,FMCG
03-08-2021,RENUKA,Midcap,FMCG
03-08-2021,INDOTECH,Smallcap,FMCG
03-08-2021,SGL,Smallcap,Textiles
03-08-2021,GTLINFRA,Smallcap,Telecom
03-08-2021,NITINFIRE,Smallcap,FMCG
03-08-2021,NAGREEKCAP,Smallcap,Finance
03-08-2021,IL&FSENGG,Smallcap,Realty
03-08-2021,RBL,Smallcap,Auto
03-08-2021,LPDC,Smallcap,Realty
03-08-2021,IL&FSTRANS,Smallcap,Realty
03-08-2021,TARAPUR,Smallcap,FMCG
03-08-2021,AHLEAST,Smallcap,Services
03-08-2021,THOMASCOTT,Smallcap,Textiles
03-08-2021,FLFL,Smallcap,FMCG
03-08-2021,INCREDIBLE,Smallcap,Metals
03-08-2021,ORTEL,Smallcap,Media
03-08-2021,SHYAMCENT,Smallcap,Industrials
03-08-2021,RBLBANK,Midcap,Bank
04-08-2021,BAJAJHIND,Smallcap,FMCG
04-08-2021,XPROINDIA,Smallcap,FMCG
04-08-2021,BALLARPUR,Smallcap,Industrials
04-08-2021,GTL,Smallcap,Telecom
04-08-2021,TCIFINANCE,Smallcap,Finance
04-08-2021,PENINLAND,Smallcap,Realty
04-08-2021,SETCO,Smallcap,Auto
04-08-2021,TRF,Smallcap,FMCG
04-08-2021,DHARSUGAR,Smallcap,FMCG
04-08-2021,RANASUG,Smallcap,FMCG
04-08-2021,TAINWALCHM,Smallcap,FMCG
04-08-2021,SAMBHAAV,Smallcap,Media
04-08-2021,HAVISHA,Smallcap,Miscellaneous
04-08-2021,NKIND,Smallcap,FMCG
04-08-2021,MUNJALSHOW,Smallcap,Auto
04-08-2021,MASKINVEST,Smallcap,Finance
04-08-2021,NEULANDLAB,Smallcap,Pharmaceuticals
04-08-2021,SPTL,Smallcap,FMCG
04-08-2021,WIPL,Smallcap,Miscellaneous
04-08-2021,CUBEXTUB,Smallcap,Metals
04-08-2021,MAGADSUGAR,Smallcap,FMCG
04-08-2021,MERCATOR,Smallcap,Services
04-08-2021,ARVEE,Smallcap,Pharmaceuticals
04-08-2021,AARON,Smallcap,FMCG
04-08-2021,REMSONSIND,Smallcap,Auto
04-08-2021,CPSEETF,Smallcap,Indices
04-08-2021,BCG,Midcap,I.T
04-08-2021,VIKASLIFE,Smallcap,Services
04-08-2021,DGCONTENT,Smallcap,Media
04-08-2021,DCMNVL,Smallcap,Textiles
04-08-2021,GFSTEELS,Smallcap,Metals
04-08-2021,COUNCODOS,Smallcap,Realty
04-08-2021,KHANDSE,Smallcap,Finance
04-08-2021,GOODYEAR,Smallcap,Auto
04-08-2021,ADROITINFO,Smallcap,I.T
04-08-2021,MELSTAR,Smallcap,I.T
04-08-2021,IZMO,Smallcap,I.T
04-08-2021,AKSHOPTFBR,Smallcap,Industrials
04-08-2021,CREATIVEYE,Smallcap,Media
04-08-2021,COFORGE,Largecap,I.T
04-08-2021,FCSSOFT,Smallcap,I.T
04-08-2021,RENUKA,Midcap,FMCG
04-08-2021,KERNEX,Smallcap,FMCG
04-08-2021,EDUCOMP,Smallcap,I.T
04-08-2021,NITINSPIN,Smallcap,Textiles
04-08-2021,SAKUMA,Smallcap,Services
04-08-2021,GTLINFRA,Smallcap,Telecom
04-08-2021,CTE,Smallcap,I.T
04-08-2021,CANDC,Smallcap,Realty
04-08-2021,IDEA,Largecap,Telecom
04-08-2021,NITINFIRE,Smallcap,FMCG
04-08-2021,HGS,Midcap,I.T
04-08-2021,ROSSELLIND,Smallcap,FMCG
04-08-2021,IL&FSTRANS,Smallcap,Realty
04-08-2021,HMVL,Smallcap,Media
04-08-2021,INDOSOLAR,Smallcap,FMCG
04-08-2021,BEDMUTHA,Smallcap,Metals
04-08-2021,GAL,Smallcap,Metals
04-08-2021,TCIDEVELOP,Smallcap,Realty
04-08-2021,ESSARSHPNG,Smallcap,Services
04-08-2021,GPTINFRA,Smallcap,Realty
04-08-2021,THOMASCOTT,Smallcap,Textiles
04-08-2021,RVHL,Smallcap,Realty
04-08-2021,DUCON,Smallcap,I.T
04-08-2021,CARERATING,Smallcap,Miscellaneous
04-08-2021,NIBL,Smallcap,Industrials
04-08-2021,SHYAMCENT,Smallcap,Industrials
04-08-2021,UTINIFTETF,Smallcap,Indices
04-08-2021,LICNETFSEN,Smallcap,Indices
05-08-2021,TMRVL,Smallcap,FMCG
05-08-2021,ANSALAPI,Smallcap,Realty
05-08-2021,BAJAJHIND,Smallcap,FMCG
05-08-2021,XPROINDIA,Smallcap,FMCG
05-08-2021,LAMBODHARA,Smallcap,Textiles
05-08-2021,PSUBNKBEES,Smallcap,Indices
05-08-2021,GTL,Smallcap,Telecom
05-08-2021,HLVLTD,Smallcap,Services
05-08-2021,KIRLOSBROS,Smallcap,FMCG
05-08-2021,RAJSREESUG,Smallcap,FMCG
05-08-2021,PREMIER,Smallcap,FMCG
05-08-2021,TCIFINANCE,Smallcap,Finance
05-08-2021,DCM,Smallcap,Industrials
05-08-2021,BANSWRAS,Smallcap,Textiles
05-08-2021,EMCO,Smallcap,FMCG
05-08-2021,WSI,Smallcap,Realty
05-08-2021,NESCO,Smallcap,Miscellaneous
05-08-2021,ARSHIYA,Smallcap,Services
05-08-2021,LAKPRE,Smallcap,Industrials
05-08-2021,VIVIDHA,Smallcap,Services
05-08-2021,DHARSUGAR,Smallcap,FMCG
05-08-2021,RANASUG,Smallcap,FMCG
05-08-2021,IVP,Smallcap,Industrials
05-08-2021,IVC,Smallcap,Finance
05-08-2021,NBVENTURES,Smallcap,Miscellaneous
05-08-2021,NORBTEAEXP,Smallcap,FMCG
05-08-2021,JBFIND,Smallcap,Textiles
05-08-2021,SUMEETINDS,Smallcap,Textiles
05-08-2021,AARVEEDEN,Smallcap,Textiles
05-08-2021,PATSPINLTD,Smallcap,Textiles
05-08-2021,SURANAT&P,Smallcap,Miscellaneous
05-08-2021,SANWARIA,Smallcap,FMCG
05-08-2021,ANIKINDS,Smallcap,Services
05-08-2021,HAVISHA,Smallcap,Miscellaneous
05-08-2021,NKIND,Smallcap,FMCG
05-08-2021,SOMATEX,Smallcap,Textiles
05-08-2021,SILINV,Smallcap,Finance
05-08-2021,HITECHGEAR,Smallcap,Auto
05-08-2021,PODDARHOUS,Smallcap,Realty
05-08-2021,VICEROY,Smallcap,Services
05-08-2021,GKWLIMITED,Smallcap,
05-08-2021,NEULANDLAB,Smallcap,Pharmaceuticals
05-08-2021,CLEDUCATE,Smallcap,Services
05-08-2021,SPTL,Smallcap,FMCG
05-08-2021,MAGADSUGAR,Smallcap,FMCG
05-08-2021,MERCATOR,Smallcap,Services
05-08-2021,GLOBAL,Smallcap,Services
05-08-2021,AIRAN,Smallcap,I.T
05-08-2021,SHRENIK,Smallcap,Services
05-08-2021,TECHIN,Smallcap,Realty
05-08-2021,VAISHALI,Smallcap,Services
05-08-2021,DNAMEDIA,Smallcap,Media
05-08-2021,SHRADHA,Smallcap,Realty
05-08-2021,ARVEE,Smallcap,Pharmaceuticals
05-08-2021,UGARSUGAR,Smallcap,FMCG
05-08-2021,MITTAL,Smallcap,Textiles
05-08-2021,CHEMFAB,Smallcap,Industrials
05-08-2021,RAJRAYON,Smallcap,Textiles
05-08-2021,ALPSINDUS,Smallcap,Textiles
05-08-2021,REMSONSIND,Smallcap,Auto
05-08-2021,BCG,Midcap,I.T
05-08-2021,BIOFILCHEM,Smallcap,Pharmaceuticals
05-08-2021,XELPMOC,Smallcap,I.T
05-08-2021,ANMOL,Smallcap,Services
05-08-2021,MOHITIND,Smallcap,Textiles
05-08-2021,DGCONTENT,Smallcap,Media
05-08-2021,GFSTEELS,Smallcap,Metals
05-08-2021,COUNCODOS,Smallcap,Realty
05-08-2021,IIFLWAM,Midcap,Finance
05-08-2021,EBBETF0430,Smallcap,Indices
05-08-2021,KHANDSE,Smallcap,Finance
05-08-2021,RAJRATAN,Smallcap,Metals
05-08-2021,SAREGAMA,Midcap,Media
05-08-2021,ADROITINFO,Smallcap,I.T
05-08-2021,BLBLIMITED,Smallcap,Finance
05-08-2021,IZMO,Smallcap,I.T
05-08-2021,TIPSINDLTD,Smallcap,Media
05-08-2021,VIPCLOTHNG,Smallcap,Textiles
05-08-2021,MORARJEE,Smallcap,Textiles
05-08-2021,NDL,Smallcap,Textiles
05-08-2021,MSPL,Smallcap,Metals
05-08-2021,FCSSOFT,Smallcap,I.T
05-08-2021,RENUKA,Midcap,FMCG
05-08-2021,KMSUGAR,Smallcap,FMCG
05-08-2021,PBAINFRA,Smallcap,Realty
05-08-2021,BRFL,Smallcap,Textiles
05-08-2021,CELEBRITY,Smallcap,Textiles
05-08-2021,EDUCOMP,Smallcap,I.T
05-08-2021,INDOTECH,Smallcap,FMCG
05-08-2021,VISASTEEL,Smallcap,Metals
05-08-2021,GPIL,Smallcap,Metals
05-08-2021,PFOCUS,Smallcap,Media
05-08-2021,ATLANTA,Smallcap,Realty
05-08-2021,INSPIRISYS,Smallcap,I.T
05-08-2021,GTLINFRA,Smallcap,Telecom
05-08-2021,SHIVAMAUTO,Smallcap,Auto
05-08-2021,AUTOIND,Smallcap,Auto
05-08-2021,CTE,Smallcap,I.T
05-08-2021,IDEA,Largecap,Telecom
05-08-2021,ASAHISONG,Smallcap,Industrials
05-08-2021,NITINFIRE,Smallcap,FMCG
05-08-2021,ANKITMETAL,Smallcap,Metals
05-08-2021,IL&FSENGG,Smallcap,Realty
05-08-2021,AJRINFRA,Smallcap,Realty
05-08-2021,DHANI,Midcap,Finance
05-08-2021,EXCEL,Smallcap,I.T
05-08-2021,RTNPOWER,Smallcap,Miscellaneous
05-08-2021,COX&KINGS,Smallcap,Miscellaneous
05-08-2021,IL&FSTRANS,Smallcap,Realty
05-08-2021,JPINFRATEC,Smallcap,Realty
05-08-2021,EROSMEDIA,Smallcap,Media
05-08-2021,LOVABLE,Smallcap,Textiles
05-08-2021,ADL,Smallcap,Miscellaneous
05-08-2021,INDOTHAI,Smallcap,Finance
05-08-2021,TERASOFT,Smallcap,I.T
05-08-2021,RTNINDIA,Midcap,Miscellaneous
05-08-2021,INDUSTOWER,Largecap,Telecom
05-08-2021,NURECA,Smallcap,I.T
05-08-2021,SHARDAMOTR,Smallcap,Auto
05-08-2021,ICICINF100,Smallcap,Indices
05-08-2021,VIJIFIN,Smallcap,Finance
05-08-2021,DTIL,Smallcap,FMCG
05-08-2021,GENUSPAPER,Smallcap,Industrials
05-08-2021,SHYAMCENT,Smallcap,Industrials
05-08-2021,IDFCFIRSTB,Largecap,Bank
05-08-2021,BEARDSELL,Smallcap,FMCG
05-08-2021,SIMBHALS,Smallcap,FMCG
05-08-2021,SKIL,Smallcap,Realty
05-08-2021,SABEVENTS,Smallcap,Media
06-08-2021,TIDEWATER,Smallcap,Industrials
06-08-2021,XPROINDIA,Smallcap,FMCG
06-08-2021,DENORA,Smallcap,FMCG
06-08-2021,RADAAN,Smallcap,Media
06-08-2021,ARVIND,Smallcap,Textiles
06-08-2021,BALLARPUR,Smallcap,Industrials
06-08-2021,MOM50,Smallcap,Indices
06-08-2021,HCL-INSYS,Smallcap,I.T
06-08-2021,BIRLACORPN,Midcap,Industrials
06-08-2021,PRIMESECU,Smallcap,Finance
06-08-2021,RAJSREESUG,Smallcap,FMCG
06-08-2021,ROLTA,Smallcap,I.T
06-08-2021,PREMIER,Smallcap,FMCG
06-08-2021,TCIFINANCE,Smallcap,Finance
06-08-2021,PENINLAND,Smallcap,Realty
06-08-2021,WSI,Smallcap,Realty
06-08-2021,MANUGRAPH,Smallcap,FMCG
06-08-2021,LAKPRE,Smallcap,Industrials
06-08-2021,SAKHTISUG,Smallcap,FMCG
06-08-2021,DHARSUGAR,Smallcap,FMCG
06-08-2021,KHAICHEM,Smallcap,Industrials
06-08-2021,UNITECH,Smallcap,Realty
06-08-2021,AUSOMENT,Smallcap,Finance
06-08-2021,IVC,Smallcap,Finance
06-08-2021,NATNLSTEEL,Smallcap,Metals
06-08-2021,UTTAMSTL,Smallcap,Metals
06-08-2021,AJMERA,Smallcap,Realty
06-08-2021,JMTAUTOLTD,Smallcap,Auto
06-08-2021,SUMEETINDS,Smallcap,Textiles
06-08-2021,AARVEEDEN,Smallcap,Textiles
06-08-2021,PATSPINLTD,Smallcap,Textiles
06-08-2021,DIGISPICE,Smallcap,Telecom
06-08-2021,PAEL,Smallcap,Auto
06-08-2021,HAVISHA,Smallcap,Miscellaneous
06-08-2021,SILINV,Smallcap,Finance
06-08-2021,WINDMACHIN,Smallcap,FMCG
06-08-2021,DIAPOWER,Smallcap,Industrials
06-08-2021,LCCINFOTEC,Smallcap,I.T
06-08-2021,NAHARPOLY,Smallcap,Services
06-08-2021,TNTELE,Smallcap,Industrials
06-08-2021,SREINFRA,Smallcap,Finance
06-08-2021,SHRIPISTON,Smallcap,Auto
06-08-2021,MASKINVEST,Smallcap,Finance
06-08-2021,NDGL,Smallcap,Finance
06-08-2021,NEULANDLAB,Smallcap,Pharmaceuticals
06-08-2021,CDSL,Midcap,Miscellaneous
06-08-2021,CLEDUCATE,Smallcap,Services
06-08-2021,SPTL,Smallcap,FMCG
06-08-2021,WIPL,Smallcap,Miscellaneous
06-08-2021,JITFINFRA,Smallcap,Services
06-08-2021,INFOBEAN,Smallcap,I.T
06-08-2021,WEALTH,Smallcap,Finance
06-08-2021,MERCATOR,Smallcap,Services
06-08-2021,ORIENTLTD,Smallcap,Services
06-08-2021,GLOBAL,Smallcap,Services
06-08-2021,GEEKAYWIRE,Smallcap,Industrials
06-08-2021,CCHHL,Smallcap,Services
06-08-2021,SHRENIK,Smallcap,Services
06-08-2021,UNIVASTU,Smallcap,Realty
06-08-2021,MITTAL,Smallcap,Textiles
06-08-2021,GOODLUCK,Smallcap,Metals
06-08-2021,AHLADA,Smallcap,Metals
06-08-2021,ATGL,Largecap,Industrials
06-08-2021,ALICON,Smallcap,Auto
06-08-2021,BCG,Midcap,I.T
06-08-2021,CORALFINAC,Smallcap,Finance
06-08-2021,QNIFTY,Smallcap,
06-08-2021,ICICIGOLD,Smallcap,Indices
06-08-2021,EBANK,Smallcap,Indices
06-08-2021,NILASPACES,Smallcap,Realty
06-08-2021,NETF,Smallcap,Indices
06-08-2021,MOHITIND,Smallcap,Textiles
06-08-2021,MADHUCON,Smallcap,Realty
06-08-2021,VIKASPROP,Smallcap,Miscellaneous
06-08-2021,SOMANYCERA,Smallcap,Industrials
06-08-2021,GFSTEELS,Smallcap,Metals
06-08-2021,COUNCODOS,Smallcap,Realty
06-08-2021,GREENPANEL,Midcap,Miscellaneous
06-08-2021,PRAENG,Smallcap,Realty
06-08-2021,PRINCEPIPE,Midcap,FMCG
06-08-2021,ARTEMISMED,Smallcap,Pharmaceuticals
06-08-2021,KHANDSE,Smallcap,Finance
06-08-2021,RAJRATAN,Smallcap,Metals
06-08-2021,NDRAUTO,Smallcap,Auto
06-08-2021,ANDHRACEMT,Smallcap,Industrials
06-08-2021,ADROITINFO,Smallcap,I.T
06-08-2021,NSIL,Smallcap,Finance
06-08-2021,BLBLIMITED,Smallcap,Finance
06-08-2021,INDSWFTLAB,Smallcap,Pharmaceuticals
06-08-2021,IZMO,Smallcap,I.T
06-08-2021,AKSHOPTFBR,Smallcap,Industrials
06-08-2021,OPTOCIRCUI,Smallcap,Pharmaceuticals
06-08-2021,MEGASOFT,Smallcap,I.T
06-08-2021,NEXTMEDIA,Smallcap,Media
06-08-2021,OLECTRA,Midcap,Auto
06-08-2021,SALSTEEL,Smallcap,Metals
06-08-2021,VIPCLOTHNG,Smallcap,Textiles
06-08-2021,IIFL,Midcap,Finance
06-08-2021,MSPL,Smallcap,Metals
06-08-2021,FCSSOFT,Smallcap,I.T
06-08-2021,RENUKA,Midcap,FMCG
06-08-2021,KMSUGAR,Smallcap,FMCG
06-08-2021,BRFL,Smallcap,Textiles
06-08-2021,RMCL,Smallcap,Services
06-08-2021,CELEBRITY,Smallcap,Textiles
06-08-2021,SAKUMA,Smallcap,Services
06-08-2021,INDOTECH,Smallcap,FMCG
06-08-2021,VISASTEEL,Smallcap,Metals
06-08-2021,UTTAMSUGAR,Smallcap,FMCG
06-08-2021,GPIL,Smallcap,Metals
06-08-2021,TANTIACONS,Smallcap,Realty
06-08-2021,GTNTEX,Smallcap,Textiles
06-08-2021,GTLINFRA,Smallcap,Telecom
06-08-2021,SITINET,Smallcap,Media
06-08-2021,AUTOIND,Smallcap,Auto
06-08-2021,HUBTOWN,Smallcap,Realty
06-08-2021,CTE,Smallcap,I.T
06-08-2021,TFL,Smallcap,Finance
06-08-2021,ASAHISONG,Smallcap,Industrials
06-08-2021,NITINFIRE,Smallcap,FMCG
06-08-2021,ANKITMETAL,Smallcap,Metals
06-08-2021,KAUSHALYA,Smallcap,Realty
06-08-2021,BRIGADE,Midcap,Realty
06-08-2021,BANG,Smallcap,Textiles
06-08-2021,AJRINFRA,Smallcap,Realty
06-08-2021,DHANI,Midcap,Finance
06-08-2021,LGBFORGE,Smallcap,Industrials
06-08-2021,LPDC,Smallcap,Realty
06-08-2021,RTNPOWER,Smallcap,Miscellaneous
06-08-2021,COX&KINGS,Smallcap,Miscellaneous
06-08-2021,SUNDARAM,Smallcap,Media
06-08-2021,IL&FSTRANS,Smallcap,Realty
06-08-2021,TARAPUR,Smallcap,FMCG
06-08-2021,JPINFRATEC,Smallcap,Realty
06-08-2021,AHLWEST,Smallcap,Services
06-08-2021,CEBBCO,Smallcap,FMCG
06-08-2021,GAL,Smallcap,Metals
06-08-2021,SETUINFRA,Smallcap,Realty
06-08-2021,FLEXITUFF,Smallcap,Services
06-08-2021,INDOTHAI,Smallcap,Finance
06-08-2021,RTNINDIA,Midcap,Miscellaneous
06-08-2021,SEPOWER,Smallcap,FMCG
06-08-2021,IWEL,Smallcap,Miscellaneous
06-08-2021,VIJIFIN,Smallcap,Finance
06-08-2021,MONTECARLO,Smallcap,Textiles
06-08-2021,GENUSPAPER,Smallcap,Industrials
06-08-2021,ORTEL,Smallcap,Media
06-08-2021,SADBHIN,Smallcap,Realty
06-08-2021,BEARDSELL,Smallcap,FMCG
06-08-2021,LICNETFSEN,Smallcap,Indices
06-08-2021,SIMBHALS,Smallcap,FMCG
06-08-2021,SKIL,Smallcap,Realty
09-08-2021,FELDVR,Smallcap,FMCG
09-08-2021,TIDEWATER,Smallcap,Industrials
09-08-2021,BEL,Largecap,FMCG
09-08-2021,KHAITANLTD,Smallcap,Services
09-08-2021,DALMIASUG,Smallcap,FMCG
09-08-2021,BALLARPUR,Smallcap,Industrials
09-08-2021,DHAMPURSUG,Smallcap,FMCG
09-08-2021,IGPL,Smallcap,Industrials
09-08-2021,UMANGDAIRY,Smallcap,FMCG
09-08-2021,KSB,Smallcap,FMCG
09-08-2021,BALKRISIND,Largecap,Auto
09-08-2021,SETCO,Smallcap,Auto
09-08-2021,MANUGRAPH,Smallcap,FMCG
09-08-2021,ANTGRAPHIC,Smallcap,Media
09-08-2021,ZEEL,Largecap,Media
09-08-2021,IFBIND,Smallcap,FMCG
09-08-2021,TRF,Smallcap,FMCG
09-08-2021,GRINDWELL,Largecap,FMCG
09-08-2021,DHARSUGAR,Smallcap,FMCG
09-08-2021,INFOMEDIA,Smallcap,Media
09-08-2021,INDIANCARD,Smallcap,Textiles
09-08-2021,TIMESGTY,Smallcap,Finance
09-08-2021,JIKIND,Smallcap,Industrials
09-08-2021,S&SPOWER,Smallcap,FMCG
09-08-2021,JYOTISTRUC,Smallcap,FMCG
09-08-2021,SHAHALLOYS,Smallcap,Metals
09-08-2021,KALYANIFRG,Smallcap,Industrials
09-08-2021,HINDCOPPER,Midcap,Metals
09-08-2021,GANECOS,Smallcap,Textiles
09-08-2021,VARDMNPOLY,Smallcap,Textiles
